user_id,recency,frequency,monetary
42635,58,1,35.5
92952,10,1,35.5
9459,270,1,35.580001831054688
22283,6,1,35.580001831054688
45887,703,1,35.580001831054688
16004,682,1,35.599998474121094
76582,379,1,35.669998168945312
48767,203,1,35.720001220703125
70922,334,1,35.720001220703125
17059,346,1,35.729999542236328
41616,609,1,35.729999542236328
67910,175,1,35.729999542236328
32988,647,1,35.7400016784668
39263,3,1,35.7400016784668
24001,590,1,35.770000457763672
74707,338,1,35.770000457763672
50247,313,1,35.799999237060547
82514,263,1,35.799999237060547
81706,124,1,35.840000152587891
20507,239,1,35.900001525878906
12134,1351,1,35.950000762939453
20532,1006,1,35.950000762939453
31471,91,1,35.950000762939453
45420,765,1,35.950000762939453
66315,1001,1,35.950000762939453
87685,363,1,35.950000762939453
88183,873,1,35.950000762939453
94822,115,1,35.950000762939453
95752,1695,1,35.950000762939453
3525,680,1,35.959999084472656
4065,161,1,35.959999084472656
10158,56,1,35.959999084472656
18660,1242,1,35.959999084472656
21285,391,1,35.959999084472656
26741,217,1,35.959999084472656
99387,202,1,35.959999084472656
15110,368,1,35.979999542236328
83380,843,1,35.979999542236328
6297,922,1,35.9900016784668
7025,691,1,35.9900016784668
11888,618,1,35.9900016784668
17238,219,1,35.9900016784668
19665,398,1,35.9900016784668
24206,2,1,35.9900016784668
30625,435,1,35.9900016784668
32272,413,1,35.9900016784668
36405,1633,1,35.9900016784668
41297,100,1,35.9900016784668
44004,337,1,35.9900016784668
46211,1053,1,35.9900016784668
46639,583,1,35.9900016784668
56817,127,1,35.9900016784668
64577,926,1,35.9900016784668
67733,704,1,35.9900016784668
70077,65,1,35.9900016784668
70733,1319,1,35.9900016784668
71490,1,1,35.9900016784668
87420,120,1,35.9900016784668
88836,843,1,35.9900016784668
93825,284,1,35.9900016784668
94342,273,1,35.9900016784668
97801,93,1,35.9900016784668
1010,28,1,36.0
1015,191,1,36.0
2128,555,1,36.0
3138,996,1,36.0
3523,1478,1,36.0
5182,0,1,36.0
6122,833,1,36.0
6932,8,1,36.0
8121,212,1,36.0
8280,217,1,36.0
11791,681,1,36.0
12397,286,1,36.0
13547,1207,1,36.0
14444,472,1,36.0
14512,1622,1,36.0
15635,146,1,36.0
17230,1207,1,36.0
19082,489,1,36.0
20373,1068,1,36.0
21029,387,1,36.0
22448,233,1,36.0
24808,316,1,36.0
25055,123,1,36.0
25356,501,1,36.0
25411,846,1,36.0
26451,187,1,36.0
26572,107,1,36.0
29571,717,1,36.0
29927,18,1,36.0
30550,417,1,36.0
31518,1313,1,36.0
31577,29,1,36.0
33231,610,1,36.0
33336,614,1,36.0
34702,889,1,36.0
36120,288,1,36.0
36321,1020,1,36.0
36367,358,1,36.0
39334,771,1,36.0
39754,423,1,36.0
40060,21,1,36.0
40099,684,1,36.0
41310,285,1,36.0
43439,345,1,36.0
43513,780,1,36.0
45215,522,1,36.0
45592,634,1,36.0
49610,445,1,36.0
50246,458,1,36.0
50261,392,1,36.0
51356,70,1,36.0
52716,438,1,36.0
53089,214,1,36.0
55181,534,1,36.0
57821,3,1,36.0
59125,20,1,36.0
60173,376,1,36.0
61930,2,1,36.0
62756,54,1,36.0
63669,240,1,36.0
64120,182,1,36.0
64282,1000,1,36.0
66668,53,1,36.0
69704,1460,1,36.0
70928,1253,1,36.0
75229,1046,1,36.0
75494,639,1,36.0
75930,333,1,36.0
76325,102,1,36.0
77236,571,1,36.0
77362,384,1,36.0
77608,514,1,36.0
78667,499,1,36.0
80203,173,1,36.0
82648,249,1,36.0
82665,1026,1,36.0
83084,20,1,36.0
84275,574,1,36.0
84790,47,1,36.0
90909,594,1,36.0
92278,707,1,36.0
92852,253,1,36.0
93040,1011,1,36.0
94984,625,1,36.0
96819,256,1,36.0
98501,120,1,36.0
99495,94,1,36.0
99529,181,1,36.0
3563,44,1,36.090000152587891
10411,115,1,36.090000152587891
2211,201,1,36.099998474121087
14749,213,1,36.119998931884766
26911,61,1,36.2400016784668
51095,1229,1,36.25
52263,594,1,36.279998779296882
72547,1145,1,36.279998779296882
48600,138,1,36.340000152587891
71045,445,1,36.360000610351562
14580,47,1,36.380001068115234
29994,701,1,36.389999389648438
96657,3,1,36.389999389648438
438,63,1,36.400001525878906
28633,215,1,36.400001525878906
67471,1136,1,36.400001525878906
84680,1086,1,36.400001525878906
97497,532,1,36.400001525878906
17895,383,1,36.450000762939446
30188,325,1,36.450000762939446
21891,28,1,36.5
27305,316,1,36.5
44968,3,1,36.5
72404,320,1,36.5
89014,1062,1,36.5
91846,357,1,36.5
96391,128,1,36.5
26067,155,1,36.580001831054688
20531,33,1,36.590000152587891
59054,546,1,36.599998474121087
54513,563,1,36.639999389648438
69637,317,1,36.639999389648438
81561,162,1,36.639999389648438
70615,708,1,36.650001525878906
42265,594,1,36.669998168945312
88440,498,1,36.669998168945312
39030,343,1,36.7400016784668
18687,64,1,36.75
25078,766,1,36.75
29605,1463,1,36.75
36753,983,1,36.75
44922,162,1,36.75
9114,275,1,36.7599983215332
79286,4,1,36.7599983215332
29040,44,1,36.799999237060554
77048,326,1,36.799999237060554
78813,1014,1,36.799999237060554
41667,776,1,36.849998474121087
3677,1176,1,36.880001068115234
10372,498,1,36.880001068115234
64867,202,1,36.880001068115234
69487,297,1,36.880001068115234
72495,613,1,36.880001068115234
63863,37,1,36.939998626708977
114,20,1,36.950000762939446
9948,851,1,36.950000762939446
11184,522,1,36.950000762939446
14994,1255,1,36.950000762939446
20696,1531,1,36.950000762939446
21523,1645,1,36.950000762939446
23058,35,1,36.950000762939446
26553,1462,1,36.950000762939446
32767,236,1,36.950000762939446
34895,73,1,36.950000762939446
40904,1576,1,36.950000762939446
44747,48,1,36.950000762939446
47783,610,1,36.950000762939446
47949,1278,1,36.950000762939446
52582,67,1,36.950000762939446
53300,182,1,36.950000762939446
63530,41,1,36.950000762939446
68572,15,1,36.950000762939446
70248,948,1,36.950000762939446
77477,60,1,36.950000762939446
79865,373,1,36.950000762939446
80672,223,1,36.950000762939446
83355,33,1,36.950000762939446
89047,434,1,36.950000762939446
92457,84,1,36.950000762939446
77269,334,1,36.959999084472656
78665,1004,1,36.970001220703125
13393,67,1,36.979999542236328
16746,701,1,36.979999542236328
43520,490,1,36.979999542236328
52178,935,1,36.979999542236328
150,240,1,36.9900016784668
8249,1364,1,36.9900016784668
9651,274,1,36.9900016784668
11099,518,1,36.9900016784668
17450,609,1,36.9900016784668
19095,260,1,36.9900016784668
21482,884,1,36.9900016784668
21888,61,1,36.9900016784668
22281,0,1,36.9900016784668
23294,415,1,36.9900016784668
28965,29,1,36.9900016784668
29362,174,1,36.9900016784668
29677,184,1,36.9900016784668
29709,336,1,36.9900016784668
30205,101,1,36.9900016784668
30960,472,1,36.9900016784668
31799,1623,1,36.9900016784668
32706,1380,1,36.9900016784668
34262,1393,1,36.9900016784668
36145,347,1,36.9900016784668
36360,370,1,36.9900016784668
36683,415,1,36.9900016784668
37266,634,1,36.9900016784668
41390,212,1,36.9900016784668
41891,77,1,36.9900016784668
44893,264,1,36.9900016784668
51152,1412,1,36.9900016784668
52842,868,1,36.9900016784668
53596,1085,1,36.9900016784668
56592,478,1,36.9900016784668
61695,513,1,36.9900016784668
63556,296,1,36.9900016784668
65520,2,1,36.9900016784668
68292,433,1,36.9900016784668
72851,730,1,36.9900016784668
73627,107,1,36.9900016784668
73923,402,1,36.9900016784668
75551,17,1,36.9900016784668
76089,269,1,36.9900016784668
80751,51,1,36.9900016784668
80975,1120,1,36.9900016784668
81157,238,1,36.9900016784668
81289,171,1,36.9900016784668
82578,164,1,36.9900016784668
85105,14,1,36.9900016784668
85244,262,1,36.9900016784668
87336,1251,1,36.9900016784668
87695,187,1,36.9900016784668
91067,699,1,36.9900016784668
93688,879,1,36.9900016784668
94920,556,1,36.9900016784668
69,480,1,37.0
8179,1,1,37.0
21790,253,1,37.0
21857,1016,1,37.0
46520,120,1,37.0
58876,1698,1,37.0
58920,1062,1,37.0
60080,62,1,37.0
78405,16,1,37.0
88872,14,1,37.0
88927,1091,1,37.0
89445,49,1,37.0
89846,811,1,37.0
96100,563,1,37.0
98819,546,1,37.0
80896,169,1,37.029998779296882
10482,51,1,37.130001068115234
15199,2,1,37.130001068115234
54992,79,1,37.130001068115234
60434,227,1,37.130001068115234
64366,970,1,37.130001068115234
65417,1053,1,37.130001068115234
68310,364,1,37.130001068115234
95499,265,1,37.130001068115234
50117,254,1,37.189998626708977
14156,461,1,37.200000762939446
976,51,1,37.2599983215332
23377,85,1,37.2599983215332
51760,290,1,37.2599983215332
86637,578,1,37.2599983215332
87199,896,1,37.290000915527344
52249,602,1,37.319999694824219
76821,188,1,37.319999694824219
16173,1040,1,37.349998474121087
24699,62,1,37.360000610351562
26336,844,1,37.360000610351562
53691,652,1,37.360000610351562
48868,1046,1,37.4099998474121
32786,412,1,37.450000762939446
37960,1103,1,37.450000762939446
64274,390,1,37.450000762939446
58575,47,1,37.459999084472656
89866,209,1,37.459999084472656
23458,1404,1,37.4900016784668
3221,281,1,37.5
7061,791,1,37.5
11362,159,1,37.5
13771,284,1,37.5
20406,1203,1,37.5
25882,257,1,37.5
29037,538,1,37.5
41683,701,1,37.5
58577,127,1,37.5
64430,26,1,37.5
64687,294,1,37.5
65822,389,1,37.5
81422,177,1,37.5
69345,391,1,37.590000152587891
19737,2,1,37.610000610351562
22117,1153,1,37.610000610351562
45938,225,1,37.630001068115234
60698,9,1,37.630001068115234
34216,395,1,37.720001220703125
39645,363,1,37.720001220703125
89593,366,1,37.720001220703125
45818,9,1,37.729999542236328
1049,112,1,37.7400016784668
23898,83,1,37.7400016784668
39009,127,1,37.7400016784668
51032,1334,1,37.7400016784668
94790,822,1,37.7400016784668
45306,593,1,37.7599983215332
7456,1348,1,37.799999237060554
21568,85,1,37.799999237060554
36959,803,1,37.840000152587891
92518,609,1,37.840000152587891
77227,1395,1,37.869998931884766
99799,856,1,37.880001068115234
29464,746,1,37.900001525878906
88600,292,1,37.900001525878906
92961,187,1,37.9099998474121
44750,350,1,37.930000305175774
60328,28,1,37.930000305175774
68790,1449,1,37.930000305175774
1916,255,1,37.950000762939446
2518,725,1,37.950000762939446
8245,9,1,37.950000762939446
17929,789,1,37.950000762939446
19050,499,1,37.950000762939446
20244,913,1,37.950000762939446
22357,230,1,37.950000762939446
27418,103,1,37.950000762939446
29988,1843,1,37.950000762939446
35664,749,1,37.950000762939446
39951,897,1,37.950000762939446
48835,106,1,37.950000762939446
53269,38,1,37.950000762939446
55502,323,1,37.950000762939446
59484,779,1,37.950000762939446
59902,2,1,37.950000762939446
60566,50,1,37.950000762939446
60752,775,1,37.950000762939446
61164,282,1,37.950000762939446
69000,484,1,37.950000762939446
71251,95,1,37.950000762939446
73391,1310,1,37.950000762939446
79183,75,1,37.950000762939446
80680,1439,1,37.950000762939446
92028,519,1,37.950000762939446
93003,83,1,37.950000762939446
95751,285,1,37.950000762939446
98902,1339,1,37.950000762939446
11262,156,1,37.970001220703125
60213,380,1,37.970001220703125
71332,355,1,37.970001220703125
48763,164,1,37.979999542236328
63087,487,1,37.979999542236328
84420,147,1,37.979999542236328
92482,5,1,37.979999542236328
96185,1151,1,37.979999542236328
466,117,1,37.9900016784668
5772,1091,1,37.9900016784668
20357,994,1,37.9900016784668
24484,22,1,37.9900016784668
31797,64,1,37.9900016784668
33134,311,1,37.9900016784668
38691,75,1,37.9900016784668
51797,59,1,37.9900016784668
58040,2,1,37.9900016784668
60686,652,1,37.9900016784668
81057,706,1,37.9900016784668
91415,63,1,37.9900016784668
92316,248,1,37.9900016784668
333,522,1,38.0
1084,698,1,38.0
1564,782,1,38.0
5069,67,1,38.0
8420,65,1,38.0
9447,1232,1,38.0
9696,566,1,38.0
11727,4,1,38.0
13356,1,1,38.0
14213,871,1,38.0
14617,22,1,38.0
19184,952,1,38.0
19551,302,1,38.0
20569,129,1,38.0
21397,350,1,38.0
24214,277,1,38.0
26325,1381,1,38.0
26488,836,1,38.0
26625,218,1,38.0
27475,56,1,38.0
30012,1020,1,38.0
33402,209,1,38.0
33872,569,1,38.0
34985,285,1,38.0
35226,52,1,38.0
37169,1393,1,38.0
40319,685,1,38.0
40816,23,1,38.0
42852,287,1,38.0
46530,1472,1,38.0
47080,77,1,38.0
48260,277,1,38.0
50029,71,1,38.0
51496,20,1,38.0
53835,0,1,38.0
54233,452,1,38.0
56018,68,1,38.0
56206,423,1,38.0
57289,955,1,38.0
59077,448,1,38.0
59526,103,1,38.0
60832,304,1,38.0
61237,181,1,38.0
63121,271,1,38.0
63587,1454,1,38.0
64878,290,1,38.0
65189,101,1,38.0
66411,290,1,38.0
67277,738,1,38.0
68605,767,1,38.0
70531,21,1,38.0
71947,29,1,38.0
72124,1061,1,38.0
74149,113,1,38.0
74863,101,1,38.0
76978,709,1,38.0
78025,269,1,38.0
81299,773,1,38.0
83391,309,1,38.0
84544,218,1,38.0
87235,56,1,38.0
89069,496,1,38.0
91170,1093,1,38.0
93622,653,1,38.0
93802,183,1,38.0
94172,1639,1,38.0
94315,529,1,38.0
96392,26,1,38.0
96510,1060,1,38.0
99354,527,1,38.0
89275,643,1,38.099998474121087
25052,1079,1,38.119998931884766
51791,307,1,38.119998931884766
65075,1220,1,38.130001068115234
68680,472,1,38.130001068115234
98119,73,1,38.189998626708977
50260,41,1,38.200000762939446
91720,233,1,38.2400016784668
94662,50,1,38.25
737,449,1,38.299999237060554
63319,23,1,38.299999237060554
23339,111,1,38.360000610351562
88352,397,1,38.360000610351562
18927,891,1,38.400001525878906
88687,611,1,38.400001525878906
28304,227,1,38.430000305175774
33883,150,1,38.430000305175774
2037,481,1,38.479999542236328
12801,325,1,38.5
14697,214,1,38.5
17824,763,1,38.5
25206,29,1,38.5
25997,266,1,38.5
30453,1122,1,38.5
52008,925,1,38.5
56821,37,1,38.5
59559,0,1,38.5
63631,693,1,38.5
67912,1246,1,38.5
73770,232,1,38.5
76999,528,1,38.520000457763672
6130,104,1,38.529998779296882
58710,781,1,38.529998779296882
59251,591,1,38.529998779296882
68720,789,1,38.529998779296882
10897,541,1,38.560001373291016
60006,184,1,38.560001373291016
20114,1010,1,38.569999694824219
70443,993,1,38.590000152587891
23730,53,1,38.610000610351562
6005,167,1,38.680000305175774
71567,1802,1,38.680000305175774
98051,391,1,38.680000305175774
48261,719,1,38.700000762939446
28828,122,1,38.7400016784668
83299,25,1,38.7400016784668
93932,167,1,38.7400016784668
17244,728,1,38.860000610351562
57907,229,1,38.880001068115234
6012,382,1,38.950000762939446
10161,112,1,38.950000762939446
10502,790,1,38.950000762939446
13215,835,1,38.950000762939446
16235,1092,1,38.950000762939446
44563,1204,1,38.950000762939446
59940,678,1,38.950000762939446
71040,153,1,38.950000762939446
75246,274,1,38.950000762939446
87246,180,1,38.950000762939446
89098,493,1,38.950000762939446
97330,2,1,38.950000762939446
81969,242,1,38.970001220703125
84557,560,1,38.970001220703125
87389,607,1,38.970001220703125
89330,250,1,38.970001220703125
19472,1329,1,38.979999542236328
6142,24,1,38.9900016784668
14181,425,1,38.9900016784668
16218,234,1,38.9900016784668
21544,138,1,38.9900016784668
25923,181,1,38.9900016784668
34611,1795,1,38.9900016784668
45157,268,1,38.9900016784668
48147,588,1,38.9900016784668
50503,16,1,38.9900016784668
51304,464,1,38.9900016784668
51893,1214,1,38.9900016784668
57227,1499,1,38.9900016784668
60307,313,1,38.9900016784668
63350,1075,1,38.9900016784668
69882,850,1,38.9900016784668
74969,674,1,38.9900016784668
76745,319,1,38.9900016784668
85939,3,1,38.9900016784668
86864,957,1,38.9900016784668
550,272,1,39.0
2055,207,1,39.0
5349,783,1,39.0
10701,2,1,39.0
11070,1271,1,39.0
13569,756,1,39.0
15670,37,1,39.0
15868,90,1,39.0
16310,51,1,39.0
22848,714,1,39.0
27927,972,1,39.0
29772,316,1,39.0
34867,22,1,39.0
36337,1343,1,39.0
38242,143,1,39.0
41837,815,1,39.0
46615,199,1,39.0
51073,61,1,39.0
54741,212,1,39.0
55066,347,1,39.0
55421,806,1,39.0
56189,471,1,39.0
57266,664,1,39.0
58448,519,1,39.0
58602,851,1,39.0
58832,249,1,39.0
58958,68,1,39.0
61532,5,1,39.0
63193,1168,1,39.0
63761,435,1,39.0
68426,984,1,39.0
71810,548,1,39.0
72583,460,1,39.0
73346,369,1,39.0
73378,359,1,39.0
80848,2,1,39.0
81792,57,1,39.0
81836,73,1,39.0
86285,753,1,39.0
86669,314,1,39.0
87845,139,1,39.0
88030,793,1,39.0
90245,89,1,39.0
93808,230,1,39.0
94031,1065,1,39.0
1807,208,1,39.099998474121087
39704,784,1,39.099998474121087
23201,324,1,39.180000305175774
16376,97,1,39.220001220703125
52906,200,1,39.220001220703125
9817,103,1,39.330001831054688
38833,307,1,39.369998931884766
38670,702,1,39.400001525878906
62808,50,1,39.400001525878906
3113,642,1,39.4099998474121
81580,280,1,39.4099998474121
63036,1366,1,39.439998626708977
84504,312,1,39.439998626708977
88835,794,1,39.439998626708977
432,836,1,39.450000762939446
2425,555,1,39.450000762939446
14361,569,1,39.450000762939446
21868,2,1,39.450000762939446
28677,954,1,39.450000762939446
74603,305,1,39.450000762939446
75967,397,1,39.450000762939446
77444,309,1,39.450000762939446
91617,188,1,39.450000762939446
93644,1306,1,39.450000762939446
318,506,1,39.5
555,18,1,39.5
2274,313,1,39.5
4803,137,1,39.5
8301,67,1,39.5
12375,1,1,39.5
12378,513,1,39.5
12631,4,1,39.5
13192,495,1,39.5
13845,41,1,39.5
18700,1293,1,39.5
19182,525,1,39.5
20766,34,1,39.5
22927,579,1,39.5
24476,1324,1,39.5
28316,90,1,39.5
28732,81,1,39.5
29942,995,1,39.5
29956,131,1,39.5
30970,36,1,39.5
31414,196,1,39.5
31765,4,1,39.5
32754,354,1,39.5
35658,65,1,39.5
37138,26,1,39.5
37779,997,1,39.5
40883,457,1,39.5
41442,153,1,39.5
42630,279,1,39.5
44859,1028,1,39.5
47974,381,1,39.5
49325,64,1,39.5
51058,224,1,39.5
51565,1256,1,39.5
52584,1459,1,39.5
52640,4,1,39.5
54712,3,1,39.5
56059,1561,1,39.5
56376,1504,1,39.5
56839,334,1,39.5
57483,505,1,39.5
57857,2,1,39.5
59177,172,1,39.5
59962,1293,1,39.5
59966,446,1,39.5
60125,249,1,39.5
60359,85,1,39.5
60757,60,1,39.5
62051,236,1,39.5
63241,76,1,39.5
65674,239,1,39.5
67908,348,1,39.5
68359,22,1,39.5
69588,189,1,39.5
69856,55,1,39.5
72586,646,1,39.5
73779,531,1,39.5
74319,1282,1,39.5
74539,625,1,39.5
75178,869,1,39.5
79481,239,1,39.5
82570,6,1,39.5
84342,189,1,39.5
84404,156,1,39.5
84697,1568,1,39.5
84788,252,1,39.5
86353,320,1,39.5
90453,179,1,39.5
90635,899,1,39.5
95261,1084,1,39.5
96010,978,1,39.5
96261,208,1,39.5
97098,907,1,39.5
98354,4,1,39.5
98477,47,1,39.5
37450,1067,1,39.540000915527344
89182,329,1,39.569999694824219
92429,56,1,39.580001831054688
43836,91,1,39.599998474121087
47342,1158,1,39.599998474121087
83799,880,1,39.599998474121087
85325,542,1,39.680000305175774
6271,466,1,39.7599983215332
21465,345,1,39.799999237060554
45747,481,1,39.880001068115234
62891,321,1,39.880001068115234
82672,686,1,39.880001068115234
91740,626,1,39.880001068115234
5768,113,1,39.900001525878906
13068,31,1,39.900001525878906
64320,460,1,39.900001525878906
74904,985,1,39.900001525878906
79543,126,1,39.900001525878906
46236,574,1,39.939998626708977
66,198,1,39.950000762939446
1044,324,1,39.950000762939446
2038,900,1,39.950000762939446
3642,1381,1,39.950000762939446
4020,863,1,39.950000762939446
7864,341,1,39.950000762939446
9363,47,1,39.950000762939446
9519,1115,1,39.950000762939446
16903,374,1,39.950000762939446
19277,199,1,39.950000762939446
19310,574,1,39.950000762939446
19865,274,1,39.950000762939446
21861,1105,1,39.950000762939446
23921,353,1,39.950000762939446
28041,348,1,39.950000762939446
31837,1220,1,39.950000762939446
32791,487,1,39.950000762939446
33009,353,1,39.950000762939446
33436,574,1,39.950000762939446
33484,1370,1,39.950000762939446
35037,1659,1,39.950000762939446
35500,328,1,39.950000762939446
36458,760,1,39.950000762939446
38401,908,1,39.950000762939446
41159,175,1,39.950000762939446
42316,1013,1,39.950000762939446
42439,1315,1,39.950000762939446
43366,26,1,39.950000762939446
44276,1218,1,39.950000762939446
46928,848,1,39.950000762939446
47382,323,1,39.950000762939446
47653,389,1,39.950000762939446
50998,6,1,39.950000762939446
52861,1183,1,39.950000762939446
58021,1138,1,39.950000762939446
58060,642,1,39.950000762939446
59026,349,1,39.950000762939446
59183,521,1,39.950000762939446
59335,926,1,39.950000762939446
59354,1074,1,39.950000762939446
61493,128,1,39.950000762939446
61935,1722,1,39.950000762939446
63393,28,1,39.950000762939446
63645,3,1,39.950000762939446
64116,538,1,39.950000762939446
66323,1473,1,39.950000762939446
67628,404,1,39.950000762939446
67687,477,1,39.950000762939446
73435,1112,1,39.950000762939446
73616,80,1,39.950000762939446
73967,184,1,39.950000762939446
74088,1253,1,39.950000762939446
76197,379,1,39.950000762939446
76916,480,1,39.950000762939446
79979,50,1,39.950000762939446
80080,465,1,39.950000762939446
80832,184,1,39.950000762939446
82938,702,1,39.950000762939446
83678,53,1,39.950000762939446
86751,596,1,39.950000762939446
91037,114,1,39.950000762939446
91051,22,1,39.950000762939446
92845,398,1,39.950000762939446
94294,1826,1,39.950000762939446
94943,1,1,39.950000762939446
99405,1350,1,39.950000762939446
99570,236,1,39.950000762939446
99941,148,1,39.950000762939446
14958,89,1,39.959999084472656
46660,133,1,39.970001220703125
11964,7,1,39.979999542236328
13960,780,1,39.979999542236328
20140,870,1,39.979999542236328
21391,343,1,39.979999542236328
30354,173,1,39.979999542236328
40501,169,1,39.979999542236328
46643,221,1,39.979999542236328
47138,70,1,39.979999542236328
48189,1291,1,39.979999542236328
50838,535,1,39.979999542236328
54328,1088,1,39.979999542236328
59390,384,1,39.979999542236328
60060,325,1,39.979999542236328
61331,742,1,39.979999542236328
66504,865,1,39.979999542236328
68171,737,1,39.979999542236328
68906,318,1,39.979999542236328
69305,678,1,39.979999542236328
73897,69,1,39.979999542236328
97338,32,1,39.979999542236328
159,12,1,39.9900016784668
760,86,1,39.9900016784668
1533,1445,1,39.9900016784668
2009,305,1,39.9900016784668
2349,587,1,39.9900016784668
2789,968,1,39.9900016784668
2845,538,1,39.9900016784668
3258,184,1,39.9900016784668
3392,176,1,39.9900016784668
3802,182,1,39.9900016784668
3825,57,1,39.9900016784668
3969,314,1,39.9900016784668
4814,13,1,39.9900016784668
5303,390,1,39.9900016784668
5599,937,1,39.9900016784668
5677,403,1,39.9900016784668
6878,177,1,39.9900016784668
7876,737,1,39.9900016784668
8329,843,1,39.9900016784668
8819,1064,1,39.9900016784668
8917,194,1,39.9900016784668
10014,1155,1,39.9900016784668
10885,289,1,39.9900016784668
12394,75,1,39.9900016784668
12556,77,1,39.9900016784668
13232,1454,1,39.9900016784668
13735,20,1,39.9900016784668
13798,393,1,39.9900016784668
14183,205,1,39.9900016784668
14785,174,1,39.9900016784668
15005,114,1,39.9900016784668
15164,22,1,39.9900016784668
15409,147,1,39.9900016784668
15918,216,1,39.9900016784668
16544,597,1,39.9900016784668
16993,36,1,39.9900016784668
17457,761,1,39.9900016784668
18482,375,1,39.9900016784668
19516,1110,1,39.9900016784668
19949,1408,1,39.9900016784668
21293,380,1,39.9900016784668
22275,58,1,39.9900016784668
22609,21,1,39.9900016784668
22798,279,1,39.9900016784668
23070,328,1,39.9900016784668
23847,63,1,39.9900016784668
24678,805,1,39.9900016784668
25031,461,1,39.9900016784668
25308,861,1,39.9900016784668
25318,318,1,39.9900016784668
25422,1233,1,39.9900016784668
25789,31,1,39.9900016784668
26208,433,1,39.9900016784668
27281,181,1,39.9900016784668
27304,660,1,39.9900016784668
27360,70,1,39.9900016784668
27634,3,1,39.9900016784668
27667,774,1,39.9900016784668
27753,236,1,39.9900016784668
27962,628,1,39.9900016784668
28465,716,1,39.9900016784668
28519,827,1,39.9900016784668
29503,696,1,39.9900016784668
29572,1045,1,39.9900016784668
30127,782,1,39.9900016784668
30827,450,1,39.9900016784668
31062,444,1,39.9900016784668
31556,322,1,39.9900016784668
31700,228,1,39.9900016784668
31755,17,1,39.9900016784668
32415,1,1,39.9900016784668
32433,89,1,39.9900016784668
32694,963,1,39.9900016784668
33353,1188,1,39.9900016784668
33389,290,1,39.9900016784668
34331,1040,1,39.9900016784668
35516,88,1,39.9900016784668
35935,606,1,39.9900016784668
36506,599,1,39.9900016784668
36823,319,1,39.9900016784668
37480,2,1,39.9900016784668
37508,742,1,39.9900016784668
37846,1172,1,39.9900016784668
37857,3,1,39.9900016784668
38072,8,1,39.9900016784668
38517,320,1,39.9900016784668
39669,1435,1,39.9900016784668
39787,654,1,39.9900016784668
39850,819,1,39.9900016784668
39873,975,1,39.9900016784668
39935,112,1,39.9900016784668
40020,1124,1,39.9900016784668
41656,185,1,39.9900016784668
41872,143,1,39.9900016784668
42206,462,1,39.9900016784668
42575,542,1,39.9900016784668
42884,48,1,39.9900016784668
43150,490,1,39.9900016784668
43226,340,1,39.9900016784668
43386,717,1,39.9900016784668
43965,656,1,39.9900016784668
44307,1289,1,39.9900016784668
44474,823,1,39.9900016784668
44871,840,1,39.9900016784668
45519,851,1,39.9900016784668
46429,1036,1,39.9900016784668
46536,21,1,39.9900016784668
47427,779,1,39.9900016784668
47698,1041,1,39.9900016784668
47808,210,1,39.9900016784668
48013,418,1,39.9900016784668
48127,62,1,39.9900016784668
48665,415,1,39.9900016784668
49007,193,1,39.9900016784668
49253,264,1,39.9900016784668
49837,123,1,39.9900016784668
50214,15,1,39.9900016784668
50284,610,1,39.9900016784668
50335,339,1,39.9900016784668
50576,603,1,39.9900016784668
50789,584,1,39.9900016784668
51703,279,1,39.9900016784668
52020,63,1,39.9900016784668
52282,0,1,39.9900016784668
52417,29,1,39.9900016784668
54686,358,1,39.9900016784668
54940,200,1,39.9900016784668
56095,2,1,39.9900016784668
56176,804,1,39.9900016784668
58211,424,1,39.9900016784668
58505,851,1,39.9900016784668
59762,244,1,39.9900016784668
59835,59,1,39.9900016784668
60981,778,1,39.9900016784668
61056,657,1,39.9900016784668
61125,247,1,39.9900016784668
61928,669,1,39.9900016784668
62181,1391,1,39.9900016784668
63065,878,1,39.9900016784668
63978,0,1,39.9900016784668
64012,284,1,39.9900016784668
64434,1110,1,39.9900016784668
64685,7,1,39.9900016784668
65751,681,1,39.9900016784668
65899,1246,1,39.9900016784668
66825,949,1,39.9900016784668
67286,686,1,39.9900016784668
67425,477,1,39.9900016784668
67694,377,1,39.9900016784668
68055,772,1,39.9900016784668
68821,165,1,39.9900016784668
68972,358,1,39.9900016784668
69298,46,1,39.9900016784668
69984,581,1,39.9900016784668
70625,105,1,39.9900016784668
70918,383,1,39.9900016784668
71292,312,1,39.9900016784668
71744,4,1,39.9900016784668
72305,470,1,39.9900016784668
72710,199,1,39.9900016784668
72760,89,1,39.9900016784668
73127,857,1,39.9900016784668
74121,203,1,39.9900016784668
74232,487,1,39.9900016784668
74264,727,1,39.9900016784668
75230,11,1,39.9900016784668
75402,600,1,39.9900016784668
75858,1111,1,39.9900016784668
76236,165,1,39.9900016784668
76919,491,1,39.9900016784668
76975,34,1,39.9900016784668
77105,333,1,39.9900016784668
77482,54,1,39.9900016784668
77651,23,1,39.9900016784668
77829,1419,1,39.9900016784668
78281,734,1,39.9900016784668
78438,155,1,39.9900016784668
79089,742,1,39.9900016784668
79628,251,1,39.9900016784668
80635,76,1,39.9900016784668
80991,1507,1,39.9900016784668
81306,66,1,39.9900016784668
82656,1298,1,39.9900016784668
82712,118,1,39.9900016784668
82874,981,1,39.9900016784668
