item_id,customer_postal_code,country,state,city,customer_longitude,customer_latitude,lead_time,name,dc_longitude,dc_latitude,delivered_at,shipped_at,created_at
118456,10301,United States,New York,New York,-74.09564962,40.6282749,93.0,Houston TX,-95.3698,29.7604,2023-04-16 20:38:00.000000 UTC,2023-04-14 16:41:00.000000 UTC,2023-04-12 23:20:38.000000 UTC
104207,32935,United States,Florida,Melbourne,-80.64836025,28.1463169,168.0,Houston TX,-95.3698,29.7604,2023-12-27 01:59:00.000000 UTC,2023-12-23 01:41:00.000000 UTC,2023-12-20 01:40:45.000000 UTC
63243,8057,United States,New Jersey,Moorestown,-74.94057641,39.97937458,32.0,Houston TX,-95.3698,29.7604,2023-05-22 07:28:00.000000 UTC,2023-05-20 04:12:00.000000 UTC,2023-05-20 22:35:40.000000 UTC
111476,85395,United States,Arizona,Goodyear,-112.402182,33.48092634,31.0,Houston TX,-95.3698,29.7604,2023-10-03 16:02:00.000000 UTC,2023-10-02 21:21:00.000000 UTC,2023-10-02 08:30:52.000000 UTC
169744,60172,United States,Illinois,Roselle,-88.09620096,41.97669832,61.0,Houston TX,-95.3698,29.7604,2023-05-05 04:42:00.000000 UTC,2023-05-03 01:14:00.000000 UTC,2023-05-02 15:37:27.000000 UTC
108433,55406,United States,Minnesota,Minneapolis,-93.22247441,44.93815539,34.0,Houston TX,-95.3698,29.7604,2023-10-19 05:12:00.000000 UTC,2023-10-18 14:21:00.000000 UTC,2023-10-17 18:23:56.000000 UTC
38847,1844,United States,Massachusetts,Methuen,-71.18885749,42.73399601,4.0,Houston TX,-95.3698,29.7604,2023-03-29 06:40:00.000000 UTC,2023-03-28 13:05:00.000000 UTC,2023-03-29 01:59:01.000000 UTC
88117,11212,United States,New York,New York,-73.91286452,40.66277783,71.0,Houston TX,-95.3698,29.7604,2023-07-11 08:12:00.000000 UTC,2023-07-09 12:41:00.000000 UTC,2023-07-08 09:08:29.000000 UTC
101602,85635,United States,Arizona,Sierra Vista,-110.1974554,31.5717637,152.0,Houston TX,-95.3698,29.7604,2024-01-03 22:28:00.000000 UTC,2023-12-30 05:06:00.000000 UTC,2023-12-28 14:02:35.000000 UTC
126190,60625,United States,Illinois,Chicago,-87.70284878,41.9715694,171.0,Houston TX,-95.3698,29.7604,2023-02-05 12:22:00.000000 UTC,2023-02-01 01:12:00.000000 UTC,2023-01-29 08:58:24.000000 UTC
105815,94534,United States,California,Fairfield,-122.1124688,38.24246758,122.0,Houston TX,-95.3698,29.7604,2023-05-23 10:49:00.000000 UTC,2023-05-18 11:55:00.000000 UTC,2023-05-18 08:43:41.000000 UTC
105893,32810,United States,Florida,Lockhart,-81.42966292,28.6217422,72.0,Houston TX,-95.3698,29.7604,2023-08-24 00:07:00.000000 UTC,2023-08-23 10:12:00.000000 UTC,2023-08-20 23:15:44.000000 UTC
82730,78043,United States,Texas,Laredo Ranchettes,-99.2582374,27.54869532,65.0,Houston TX,-95.3698,29.7604,2023-12-23 11:16:00.000000 UTC,2023-12-22 07:27:00.000000 UTC,2023-12-20 17:28:39.000000 UTC
141945,92860,United States,California,Norco,-117.5498602,33.92490887,88.0,Houston TX,-95.3698,29.7604,2023-09-07 18:36:00.000000 UTC,2023-09-06 10:55:00.000000 UTC,2023-09-04 01:43:55.000000 UTC
142443,30721,United States,Georgia,Dalton,-84.91406684,34.79703304,55.0,Houston TX,-95.3698,29.7604,2023-08-09 17:35:00.000000 UTC,2023-08-08 06:35:00.000000 UTC,2023-08-07 10:13:11.000000 UTC
5048,93274,United States,California,Tulare,-119.3717247,36.17968733,127.0,Houston TX,-95.3698,29.7604,2023-06-08 08:33:00.000000 UTC,2023-06-05 19:54:00.000000 UTC,2023-06-03 01:05:17.000000 UTC
50128,42701,United States,Kentucky,Elizabethtown,-85.84418968,37.70998062,-56.0,Houston TX,-95.3698,29.7604,2023-11-09 00:19:00.000000 UTC,2023-11-08 14:17:00.000000 UTC,2023-11-11 09:06:44.000000 UTC
58376,32303,United States,Florida,Tallahassee,-84.34479025,30.51157227,-30.0,Houston TX,-95.3698,29.7604,2022-12-31 06:53:00.000000 UTC,2022-12-30 15:18:00.000000 UTC,2023-01-01 13:34:39.000000 UTC
75872,90003,United States,California,Los Angeles,-118.2738302,33.96383812,103.0,Houston TX,-95.3698,29.7604,2023-01-28 15:40:00.000000 UTC,2023-01-26 12:33:00.000000 UTC,2023-01-24 08:33:15.000000 UTC
101599,83704,United States,Idaho,Boise,-116.2871431,43.62771641,130.0,Houston TX,-95.3698,29.7604,2023-11-29 12:35:00.000000 UTC,2023-11-26 01:27:00.000000 UTC,2023-11-24 01:42:56.000000 UTC
72135,75002,United States,Texas,Lucas,-96.60836541,33.08910561,-8.0,Houston TX,-95.3698,29.7604,2023-12-11 23:55:00.000000 UTC,2023-12-09 07:52:00.000000 UTC,2023-12-12 08:46:09.000000 UTC
79495,2186,United States,Massachusetts,Milton,-71.08370049,42.24000751,149.0,Houston TX,-95.3698,29.7604,2023-11-26 15:35:00.000000 UTC,2023-11-23 08:18:00.000000 UTC,2023-11-20 09:46:34.000000 UTC
123875,72703,United States,Arkansas,Fayetteville,-94.04769477,36.11492054,116.0,Houston TX,-95.3698,29.7604,2023-04-10 22:58:00.000000 UTC,2023-04-07 22:00:00.000000 UTC,2023-04-06 02:06:41.000000 UTC
159583,74133,United States,Oklahoma,Tulsa,-95.87898803,36.04150168,178.0,Houston TX,-95.3698,29.7604,2023-07-01 20:10:00.000000 UTC,2023-06-27 11:00:00.000000 UTC,2023-06-24 09:35:20.000000 UTC
78281,75243,United States,Texas,Dallas,-96.73608787,32.91244275,84.0,Houston TX,-95.3698,29.7604,2023-07-24 16:57:00.000000 UTC,2023-07-22 12:44:00.000000 UTC,2023-07-21 04:46:45.000000 UTC
136823,8816,United States,New Jersey,East Brunswick,-74.41602343,40.42931485,0.0,Houston TX,-95.3698,29.7604,2023-09-04 09:29:00.000000 UTC,2023-09-02 10:38:00.000000 UTC,2023-09-04 10:24:26.000000 UTC
46197,20164,United States,Virginia,Sterling,-77.39618555,39.01204693,124.0,Houston TX,-95.3698,29.7604,2023-09-12 20:47:00.000000 UTC,2023-09-10 16:51:00.000000 UTC,2023-09-07 16:16:03.000000 UTC
42245,77478,United States,Texas,Sugar Land,-95.60730687,29.61926021,-7.0,Houston TX,-95.3698,29.7604,2023-01-09 20:51:00.000000 UTC,2023-01-08 16:24:00.000000 UTC,2023-01-10 04:31:04.000000 UTC
62468,29708,United States,South Carolina,Tega Cay,-80.9872005,35.04632064,74.0,Houston TX,-95.3698,29.7604,2023-08-27 07:29:00.000000 UTC,2023-08-22 11:34:00.000000 UTC,2023-08-24 05:00:20.000000 UTC
169179,60565,United States,Illinois,Naperville,-88.12343305,41.72952217,84.0,Houston TX,-95.3698,29.7604,2023-05-28 15:39:00.000000 UTC,2023-05-25 05:06:00.000000 UTC,2023-05-25 02:49:21.000000 UTC
57043,10467,United States,New York,New York,-73.87188358,40.87509936,23.0,Houston TX,-95.3698,29.7604,2023-05-01 00:20:00.000000 UTC,2023-04-29 04:41:00.000000 UTC,2023-04-30 00:40:39.000000 UTC
2069,98021,United States,Washington,Bothell,-122.2083774,47.79272217,-41.0,Houston TX,-95.3698,29.7604,2023-07-15 20:58:00.000000 UTC,2023-07-15 18:13:00.000000 UTC,2023-07-17 14:01:39.000000 UTC
8023,60804,United States,Illinois,Cicero,-87.75920657,41.84081599,30.0,Houston TX,-95.3698,29.7604,2023-11-08 21:09:00.000000 UTC,2023-11-08 10:45:00.000000 UTC,2023-11-07 14:44:54.000000 UTC
137127,27278,United States,North Carolina,Hillsborough,-79.08571514,36.08368634,87.0,Houston TX,-95.3698,29.7604,2024-01-03 06:47:00.000000 UTC,2024-01-02 10:02:00.000000 UTC,2023-12-30 15:10:04.000000 UTC
174430,89146,United States,Nevada,Las Vegas,-115.2266916,36.14285096,14.0,Houston TX,-95.3698,29.7604,2023-09-08 23:50:00.000000 UTC,2023-09-06 14:25:00.000000 UTC,2023-09-08 09:27:26.000000 UTC
39839,94521,United States,California,Concord,-121.9620294,37.95851488,108.0,Houston TX,-95.3698,29.7604,2023-11-17 13:22:00.000000 UTC,2023-11-14 04:17:00.000000 UTC,2023-11-13 00:47:28.000000 UTC
132495,23505,United States,Virginia,Norfolk,-76.29154987,36.91651724,67.0,Houston TX,-95.3698,29.7604,2023-08-09 01:10:00.000000 UTC,2023-08-08 12:45:00.000000 UTC,2023-08-06 05:14:02.000000 UTC
170065,14215,United States,New York,Buffalo,-78.80985509,42.93564983,150.0,Houston TX,-95.3698,29.7604,2023-04-24 12:26:00.000000 UTC,2023-04-19 16:11:00.000000 UTC,2023-04-18 06:03:13.000000 UTC
57319,94534,United States,California,Fairfield,-122.1124688,38.24246758,144.0,Houston TX,-95.3698,29.7604,2023-08-31 08:45:00.000000 UTC,2023-08-26 23:09:00.000000 UTC,2023-08-25 07:52:45.000000 UTC
126563,84770,United States,Utah,St. George,-113.5943784,37.20411006,117.0,Houston TX,-95.3698,29.7604,2023-10-14 07:52:00.000000 UTC,2023-10-11 07:07:00.000000 UTC,2023-10-09 10:30:50.000000 UTC
179824,79912,United States,Texas,El Paso,-106.5352514,31.84995945,47.0,Houston TX,-95.3698,29.7604,2023-07-12 06:33:00.000000 UTC,2023-07-10 07:32:00.000000 UTC,2023-07-10 07:29:07.000000 UTC
61521,47374,United States,Indiana,Richmond,-84.88910388,39.83121954,-31.0,Houston TX,-95.3698,29.7604,2023-01-25 07:48:00.000000 UTC,2023-01-24 01:11:00.000000 UTC,2023-01-26 15:16:42.000000 UTC
64928,15642,United States,Pennsylvania,Irwin,-79.71958634,40.31795178,11.0,Houston TX,-95.3698,29.7604,2023-08-08 00:14:00.000000 UTC,2023-08-07 11:00:00.000000 UTC,2023-08-07 12:33:03.000000 UTC
12812,45238,United States,Ohio,Delhi,-84.61008117,39.10915018,-10.0,Houston TX,-95.3698,29.7604,2023-04-12 14:00:00.000000 UTC,2023-04-09 13:19:00.000000 UTC,2023-04-13 00:33:19.000000 UTC
48887,30606,United States,Georgia,Athens,-83.42886415,33.94016214,61.0,Houston TX,-95.3698,29.7604,2023-04-25 15:54:00.000000 UTC,2023-04-23 23:58:00.000000 UTC,2023-04-23 02:38:00.000000 UTC
60817,84121,United States,Utah,Cottonwood Heights,-111.6753778,40.61482174,71.0,Houston TX,-95.3698,29.7604,2023-10-29 02:42:00.000000 UTC,2023-10-28 00:41:00.000000 UTC,2023-10-26 02:48:56.000000 UTC
71942,19020,United States,Pennsylvania,Bensalem,-74.93873121,40.10461809,28.0,Houston TX,-95.3698,29.7604,2023-03-10 05:40:00.000000 UTC,2023-03-09 22:05:00.000000 UTC,2023-03-09 01:17:41.000000 UTC
74396,92404,United States,California,San Bernardino,-117.2424702,34.18703997,125.0,Houston TX,-95.3698,29.7604,2023-02-26 19:56:00.000000 UTC,2023-02-23 10:06:00.000000 UTC,2023-02-21 14:01:42.000000 UTC
87462,27529,United States,North Carolina,Garner,-78.58228471,35.65091358,160.0,Houston TX,-95.3698,29.7604,2023-01-29 20:38:00.000000 UTC,2023-01-25 23:18:00.000000 UTC,2023-01-23 04:23:47.000000 UTC
134628,20170,United States,Virginia,Herndon,-77.37866054,38.98103685,62.0,Houston TX,-95.3698,29.7604,2023-09-19 21:37:00.000000 UTC,2023-09-17 20:11:00.000000 UTC,2023-09-17 07:32:25.000000 UTC
152359,93454,United States,California,Santa Maria,-120.224441,34.94734484,142.0,Houston TX,-95.3698,29.7604,2023-09-06 09:25:00.000000 UTC,2023-09-02 23:31:00.000000 UTC,2023-08-31 11:20:01.000000 UTC
157973,55443,United States,Minnesota,Brooklyn Park,-93.33666212,45.11959184,140.0,Houston TX,-95.3698,29.7604,2023-11-23 17:30:00.000000 UTC,2023-11-19 18:55:00.000000 UTC,2023-11-17 20:51:58.000000 UTC
179351,33810,United States,Florida,Kathleen,-82.02929153,28.12737534,151.0,Houston TX,-95.3698,29.7604,2023-02-27 10:51:00.000000 UTC,2023-02-23 04:15:00.000000 UTC,2023-02-21 02:51:18.000000 UTC
139570,74063,United States,Oklahoma,Sand Springs,-96.20041788,36.14471541,88.0,Houston TX,-95.3698,29.7604,2023-12-25 21:55:00.000000 UTC,2023-12-22 10:32:00.000000 UTC,2023-12-22 05:21:29.000000 UTC
84680,97224,United States,Oregon,Tigard,-122.8036694,45.40544672,89.0,Houston TX,-95.3698,29.7604,2023-12-03 01:03:00.000000 UTC,2023-11-30 19:32:00.000000 UTC,2023-11-29 07:27:35.000000 UTC
141005,33614,United States,Florida,Egypt Lake-Leto,-82.50626887,28.00615321,-50.0,Houston TX,-95.3698,29.7604,2023-08-24 14:08:00.000000 UTC,2023-08-23 03:20:00.000000 UTC,2023-08-26 16:33:12.000000 UTC
120177,97355,United States,Oregon,Lebanon,-122.7933963,44.53026668,153.0,Houston TX,-95.3698,29.7604,2023-09-16 14:48:00.000000 UTC,2023-09-13 05:45:00.000000 UTC,2023-09-10 04:49:02.000000 UTC
173900,20772,United States,Maryland,Rosaryville,-76.76644427,38.7819007,170.0,Houston TX,-95.3698,29.7604,2023-12-29 03:22:00.000000 UTC,2023-12-24 04:17:00.000000 UTC,2023-12-22 00:42:27.000000 UTC
21707,8540,United States,New Jersey,Princeton,-74.65663966,40.36368691,153.0,Houston TX,-95.3698,29.7604,2023-05-27 10:41:00.000000 UTC,2023-05-23 12:43:00.000000 UTC,2023-05-21 01:18:55.000000 UTC
120080,32507,United States,Florida,Warrington,-87.38208729,30.33671992,25.0,Houston TX,-95.3698,29.7604,2023-06-17 07:57:00.000000 UTC,2023-06-15 02:05:00.000000 UTC,2023-06-16 06:19:16.000000 UTC
120499,17057,United States,Pennsylvania,Middletown,-76.72397271,40.19890645,43.0,Houston TX,-95.3698,29.7604,2023-03-26 02:41:00.000000 UTC,2023-03-24 20:09:00.000000 UTC,2023-03-24 06:55:35.000000 UTC
50581,70769,United States,Louisiana,Prairieville,-90.94440091,30.30623945,142.0,Houston TX,-95.3698,29.7604,2023-12-01 04:14:00.000000 UTC,2023-11-26 21:33:00.000000 UTC,2023-11-25 06:03:58.000000 UTC
82971,70363,United States,Louisiana,Houma,-90.7301713,29.5103563,60.0,Houston TX,-95.3698,29.7604,2023-08-27 13:24:00.000000 UTC,2023-08-27 10:19:00.000000 UTC,2023-08-25 00:51:10.000000 UTC
158884,60090,United States,Illinois,Wheeling,-87.92207075,42.13005854,51.0,Houston TX,-95.3698,29.7604,2023-07-30 06:05:00.000000 UTC,2023-07-29 05:56:00.000000 UTC,2023-07-28 02:07:54.000000 UTC
167768,24502,United States,Virginia,Lynchburg,-79.2180069,37.35617759,-6.0,Houston TX,-95.3698,29.7604,2023-10-03 04:35:00.000000 UTC,2023-10-01 02:40:00.000000 UTC,2023-10-03 11:09:42.000000 UTC
68551,6457,United States,Connecticut,Middletown,-72.6533092,41.54816623,59.0,Houston TX,-95.3698,29.7604,2023-08-26 12:26:00.000000 UTC,2023-08-22 22:19:00.000000 UTC,2023-08-24 00:43:16.000000 UTC
128672,61201,United States,Illinois,Rock Island,-90.5784251,41.47576758,120.0,Houston TX,-95.3698,29.7604,2023-11-19 11:31:00.000000 UTC,2023-11-16 02:39:00.000000 UTC,2023-11-14 10:34:52.000000 UTC
8722,92806,United States,California,Anaheim,-117.8697442,33.83845017,97.0,Houston TX,-95.3698,29.7604,2023-10-26 17:22:00.000000 UTC,2023-10-22 23:38:00.000000 UTC,2023-10-22 16:14:31.000000 UTC
145268,91206,United States,California,Glendale,-118.2135057,34.16073962,131.0,Houston TX,-95.3698,29.7604,2023-04-17 16:08:00.000000 UTC,2023-04-14 06:36:00.000000 UTC,2023-04-12 05:00:11.000000 UTC
141739,16066,United States,Pennsylvania,Cranberry Township,-80.10592847,40.71087131,73.0,Houston TX,-95.3698,29.7604,2023-01-12 09:07:00.000000 UTC,2023-01-10 17:59:00.000000 UTC,2023-01-09 07:21:40.000000 UTC
85080,23322,United States,Virginia,Chesapeake,-76.22941787,36.63235946,73.0,Houston TX,-95.3698,29.7604,2023-07-19 00:07:00.000000 UTC,2023-07-14 03:42:00.000000 UTC,2023-07-15 22:24:08.000000 UTC
159262,94550,United States,California,Livermore,-121.5998162,37.52955344,79.0,Houston TX,-95.3698,29.7604,2023-09-18 05:53:00.000000 UTC,2023-09-16 23:37:00.000000 UTC,2023-09-14 22:18:08.000000 UTC
19277,2119,United States,Massachusetts,Boston,-71.08796147,42.32217296,55.0,Houston TX,-95.3698,29.7604,2023-09-03 10:22:00.000000 UTC,2023-08-31 00:23:00.000000 UTC,2023-09-01 03:00:04.000000 UTC
23095,83202,United States,Idaho,Fort Hall,-112.4069569,42.98714549,99.0,Houston TX,-95.3698,29.7604,2023-10-05 12:08:00.000000 UTC,2023-10-01 20:50:00.000000 UTC,2023-10-01 08:56:34.000000 UTC
17436,78259,United States,Texas,San Antonio,-98.42239151,29.63265902,118.0,Houston TX,-95.3698,29.7604,2023-09-21 20:26:00.000000 UTC,2023-09-19 13:20:00.000000 UTC,2023-09-16 21:47:19.000000 UTC
14128,30501,United States,Georgia,Gainesville,-83.81646152,34.3184128,113.0,Houston TX,-95.3698,29.7604,2023-09-03 21:31:00.000000 UTC,2023-08-30 04:10:00.000000 UTC,2023-08-30 04:30:10.000000 UTC
38675,92802,United States,California,Anaheim,-117.9241764,33.80840581,129.0,Houston TX,-95.3698,29.7604,2023-05-17 17:27:00.000000 UTC,2023-05-14 09:37:00.000000 UTC,2023-05-12 07:46:17.000000 UTC
44153,46203,United States,Indiana,Indianapolis,-86.09570307,39.73717558,158.0,Houston TX,-95.3698,29.7604,2023-04-20 03:37:00.000000 UTC,2023-04-15 15:31:00.000000 UTC,2023-04-13 12:47:56.000000 UTC
127420,93550,United States,California,Palmdale,-118.0937916,34.41433214,168.0,Houston TX,-95.3698,29.7604,2024-01-03 05:35:00.000000 UTC,2023-12-29 17:25:00.000000 UTC,2023-12-27 05:26:00.000000 UTC
133274,78222,United States,Texas,San Antonio,-98.37592138,29.36136245,-72.0,Houston TX,-95.3698,29.7604,2023-02-02 00:25:00.000000 UTC,2023-02-01 15:45:00.000000 UTC,2023-02-05 01:01:01.000000 UTC
7685,29841,United States,South Carolina,North Augusta,-81.94010218,33.52516907,111.0,Houston TX,-95.3698,29.7604,2023-01-17 23:05:00.000000 UTC,2023-01-16 02:24:00.000000 UTC,2023-01-13 07:05:41.000000 UTC
57764,34761,United States,Florida,Ocoee,-81.53474316,28.57780075,1.0,Houston TX,-95.3698,29.7604,2023-11-18 08:34:00.000000 UTC,2023-11-15 01:55:00.000000 UTC,2023-11-18 06:53:57.000000 UTC
66864,91405,United States,California,Los Angeles,-118.4489877,34.20168668,48.0,Houston TX,-95.3698,29.7604,2023-10-15 09:09:00.000000 UTC,2023-10-15 05:24:00.000000 UTC,2023-10-13 08:10:35.000000 UTC
138968,92410,United States,California,San Bernardino,-117.2990523,34.10786326,76.0,Houston TX,-95.3698,29.7604,2023-07-14 18:24:00.000000 UTC,2023-07-12 15:58:00.000000 UTC,2023-07-11 13:28:20.000000 UTC
148114,91316,United States,California,Los Angeles,-118.5169656,34.16008958,58.0,Houston TX,-95.3698,29.7604,2023-08-08 13:47:00.000000 UTC,2023-08-06 14:52:00.000000 UTC,2023-08-06 02:55:53.000000 UTC
135323,44313,United States,Ohio,Akron,-81.56424334,41.13625692,66.0,Houston TX,-95.3698,29.7604,2023-08-16 00:11:00.000000 UTC,2023-08-12 04:38:00.000000 UTC,2023-08-13 06:00:47.000000 UTC
46033,98034,United States,Washington,Kirkland,-122.2102631,47.7165081,183.0,Houston TX,-95.3698,29.7604,2023-06-03 22:47:00.000000 UTC,2023-05-30 06:12:00.000000 UTC,2023-05-27 07:18:11.000000 UTC
21442,41018,United States,Kentucky,Erlanger,-84.59653803,39.01150391,121.0,Houston TX,-95.3698,29.7604,2023-04-06 06:47:00.000000 UTC,2023-04-02 14:03:00.000000 UTC,2023-04-01 05:35:15.000000 UTC
111535,6516,United States,Connecticut,West Haven,-72.96486234,41.27244203,38.0,Houston TX,-95.3698,29.7604,2023-05-28 13:49:00.000000 UTC,2023-05-25 08:36:00.000000 UTC,2023-05-26 23:47:14.000000 UTC
147160,94509,United States,California,Antioch,-121.8126369,38.0005067,115.0,Houston TX,-95.3698,29.7604,2023-02-17 10:59:00.000000 UTC,2023-02-14 21:11:00.000000 UTC,2023-02-12 15:07:45.000000 UTC
35180,92602,United States,California,Irvine,-117.7382028,33.73726797,74.0,Houston TX,-95.3698,29.7604,2023-06-28 10:17:00.000000 UTC,2023-06-26 00:32:00.000000 UTC,2023-06-25 07:17:14.000000 UTC
8474,43026,United States,Ohio,Hilliard,-83.1844949,40.02299131,110.0,Houston TX,-95.3698,29.7604,2023-01-31 22:17:00.000000 UTC,2023-01-28 19:11:00.000000 UTC,2023-01-27 07:39:35.000000 UTC
24238,11208,United States,New York,New York,-73.87186362,40.67241245,110.0,Houston TX,-95.3698,29.7604,2023-12-07 19:58:00.000000 UTC,2023-12-03 19:57:00.000000 UTC,2023-12-03 05:57:23.000000 UTC
143123,46342,United States,Indiana,Hobart,-87.244911,41.51764505,-19.0,Houston TX,-95.3698,29.7604,2023-12-09 10:00:00.000000 UTC,2023-12-08 16:01:00.000000 UTC,2023-12-10 05:53:23.000000 UTC
110006,61761,United States,Illinois,Normal,-88.95583286,40.52463326,67.0,Houston TX,-95.3698,29.7604,2023-04-27 19:22:00.000000 UTC,2023-04-25 11:16:00.000000 UTC,2023-04-24 23:31:10.000000 UTC
58869,74501,United States,Oklahoma,McAlester,-95.76260141,34.93425602,95.0,Houston TX,-95.3698,29.7604,2023-12-24 14:53:00.000000 UTC,2023-12-22 06:26:00.000000 UTC,2023-12-20 14:59:29.000000 UTC
85683,28112,United States,North Carolina,Monroe,-80.53398013,34.89437958,125.0,Houston TX,-95.3698,29.7604,2023-08-17 21:28:00.000000 UTC,2023-08-13 12:51:00.000000 UTC,2023-08-12 15:46:00.000000 UTC
100566,92562,United States,California,Murrieta,-117.3350492,33.5442454,126.0,Houston TX,-95.3698,29.7604,2023-11-08 18:40:00.000000 UTC,2023-11-04 07:31:00.000000 UTC,2023-11-03 11:46:53.000000 UTC
131691,8540,United States,New Jersey,Princeton,-74.65663966,40.36368691,87.0,Houston TX,-95.3698,29.7604,2023-10-10 19:19:00.000000 UTC,2023-10-08 08:04:00.000000 UTC,2023-10-07 03:48:39.000000 UTC
164088,33142,United States,Florida,Miami,-80.23852571,25.8119386,120.0,Houston TX,-95.3698,29.7604,2023-03-24 23:02:00.000000 UTC,2023-03-20 12:23:00.000000 UTC,2023-03-19 22:02:02.000000 UTC
73578,33139,United States,Florida,Miami Beach,-80.14873099,25.78405363,42.0,Houston TX,-95.3698,29.7604,2023-04-12 10:04:00.000000 UTC,2023-04-10 06:28:00.000000 UTC,2023-04-10 15:14:54.000000 UTC
108835,92054,United States,California,Oceanside,-117.4227853,33.26414125,20.0,Houston TX,-95.3698,29.7604,2023-08-15 04:18:00.000000 UTC,2023-08-15 03:32:00.000000 UTC,2023-08-14 07:19:17.000000 UTC
87848,32789,United States,Florida,Winter Park,-81.35222903,28.59928291,91.0,Houston TX,-95.3698,29.7604,2023-10-28 12:02:00.000000 UTC,2023-10-27 10:58:00.000000 UTC,2023-10-24 16:25:58.000000 UTC
105832,98026,United States,Washington,Edmonds,-122.3321514,47.83869889,28.0,Houston TX,-95.3698,29.7604,2023-12-31 05:50:00.000000 UTC,2023-12-30 19:39:00.000000 UTC,2023-12-30 01:23:58.000000 UTC
118260,77033,United States,Texas,Houston,-95.33681892,29.66702957,81.0,Houston TX,-95.3698,29.7604,2023-06-22 00:01:00.000000 UTC,2023-06-19 01:05:00.000000 UTC,2023-06-18 14:26:08.000000 UTC
155344,11756,United States,New York,Levittown,-73.51663395,40.72540424,104.0,Houston TX,-95.3698,29.7604,2023-05-01 16:19:00.000000 UTC,2023-04-27 20:28:00.000000 UTC,2023-04-27 07:40:31.000000 UTC
174026,10024,United States,New York,New York,-73.97818082,40.78587973,124.0,Houston TX,-95.3698,29.7604,2023-07-29 11:32:00.000000 UTC,2023-07-25 03:34:00.000000 UTC,2023-07-24 07:12:05.000000 UTC
52371,78040,United States,Texas,Laredo,-99.50238698,27.51332658,48.0,Houston TX,-95.3698,29.7604,2023-01-08 15:32:00.000000 UTC,2023-01-06 18:34:00.000000 UTC,2023-01-06 15:01:38.000000 UTC
113600,94121,United States,California,San Francisco,-122.4955939,37.77804337,106.0,Houston TX,-95.3698,29.7604,2023-12-01 02:30:00.000000 UTC,2023-11-26 08:13:00.000000 UTC,2023-11-26 15:37:29.000000 UTC
145292,78574,United States,Texas,La Homa,-98.37166628,26.30965713,-8.0,Houston TX,-95.3698,29.7604,2023-02-17 22:38:00.000000 UTC,2023-02-15 16:16:00.000000 UTC,2023-02-18 07:26:12.000000 UTC
157132,11372,United States,New York,New York,-73.88342275,40.75176366,45.0,Houston TX,-95.3698,29.7604,2023-09-26 12:13:00.000000 UTC,2023-09-22 16:06:00.000000 UTC,2023-09-24 14:57:43.000000 UTC
162166,60516,United States,Illinois,Downers Grove,-88.01445564,41.76234996,104.0,Houston TX,-95.3698,29.7604,2023-10-23 02:30:00.000000 UTC,2023-10-18 20:20:00.000000 UTC,2023-10-18 17:56:47.000000 UTC
23755,49441,United States,Michigan,Norton Shores,-86.28566817,43.18271886,141.0,Houston TX,-95.3698,29.7604,2023-12-21 01:41:00.000000 UTC,2023-12-16 08:44:00.000000 UTC,2023-12-15 04:27:48.000000 UTC
53935,28625,United States,North Carolina,Statesville,-80.89591734,35.86143383,30.0,Houston TX,-95.3698,29.7604,2023-12-15 11:59:00.000000 UTC,2023-12-13 20:14:00.000000 UTC,2023-12-14 05:27:01.000000 UTC
3118,94303,United States,California,Palo Alto,-122.1184648,37.45086086,-17.0,Houston TX,-95.3698,29.7604,2023-08-28 06:11:00.000000 UTC,2023-08-26 14:12:00.000000 UTC,2023-08-28 23:35:31.000000 UTC
7195,32757,United States,Florida,Mount Dora,-81.63882758,28.76827668,41.0,Houston TX,-95.3698,29.7604,2023-12-08 08:29:00.000000 UTC,2023-12-04 17:48:00.000000 UTC,2023-12-06 15:11:01.000000 UTC
108884,12550,United States,New York,Orange Lake,-74.04885149,41.53621099,-47.0,Houston TX,-95.3698,29.7604,2023-06-03 17:00:00.000000 UTC,2023-06-02 18:40:00.000000 UTC,2023-06-05 16:44:53.000000 UTC
153707,10013,United States,New York,New York,-74.00712257,40.72090801,79.0,Houston TX,-95.3698,29.7604,2023-08-31 18:50:00.000000 UTC,2023-08-29 04:26:00.000000 UTC,2023-08-28 11:10:25.000000 UTC
147632,76112,United States,Texas,Fort Worth,-97.21685119,32.74668638,56.0,Houston TX,-95.3698,29.7604,2023-08-02 08:08:00.000000 UTC,2023-08-02 05:02:00.000000 UTC,2023-07-30 23:22:57.000000 UTC
82310,90006,United States,California,Los Angeles,-118.2940064,34.04806528,-19.0,Houston TX,-95.3698,29.7604,2023-12-04 10:44:00.000000 UTC,2023-12-03 07:44:00.000000 UTC,2023-12-05 05:51:12.000000 UTC
169070,85210,United States,Arizona,Mesa,-111.843281,33.38983468,84.0,Houston TX,-95.3698,29.7604,2023-11-14 23:39:00.000000 UTC,2023-11-13 15:17:00.000000 UTC,2023-11-11 11:24:54.000000 UTC
88839,11206,United States,New York,New York,-73.94244144,40.70201319,27.0,Houston TX,-95.3698,29.7604,2023-11-03 02:39:00.000000 UTC,2023-11-01 07:58:00.000000 UTC,2023-11-01 22:48:44.000000 UTC
81100,8638,United States,New Jersey,Ewing Township,-74.73071041,40.2514052,29.0,Houston TX,-95.3698,29.7604,2023-04-11 08:28:00.000000 UTC,2023-04-10 13:02:00.000000 UTC,2023-04-10 03:04:52.000000 UTC
